"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20224","11170510","후암동","3013677","07","2044213000","758845000","39572000","67272000","89316000","47793000","60598000","38884000","145537000","71681000","724715000"
"20224","11140680","중림동","4435938","08","2704897000","345384000","47815000","55129000","422792000","28603000","55511000","81406000","662318000","42417000","963522000"
"20224","11140670","황학동","3247840","07","3825054000","953962000","52722000","364356000","602337000","77754000","13373000","88113000","289792000","90424000","1292221000"
"20224","11140665","동화동","3621349","07","1610608000","547551000","30519000","118209000","217451000","8966000","30692000","31411000","139045000","49965000","436799000"
"20224","11140650","신당5동","3027979","07","2523533000","484424000","46993000","16860000","271503000","162293000","12393000","135974000","335531000","49281000","1008281000"
"20224","11140645","청구동","3566241","07","1517096000","389421000","157012000","25280000","123678000","958000","160077000","29651000","53449000","150335000","427235000"
"20224","11140635","약수동","3894878","08","2592731000","973957000","22465000","2372000","458322000","5427000","52024000","59031000","294511000","95535000","629087000"
"20224","11140625","다산동","2679845","06","3337638000","755300000","38150000","29155000","554506000","25058000","93825000","119092000","142276000","139877000","1440399000"
"20224","11140615","신당동","2816850","06","5529560000","940188000","518908000","85239000","662224000","418933000","51463000","191739000","307901000","174731000","2178234000"
"20224","11140605","을지로동","3082514","07","212675577000","1185362000","158079000","310449000","982572000","1234893000","58245000","1060777000","203651771000","65304000","3968125000"
"20224","11140590","광희동","3229604","07","12621866000","1296437000","4999995000","128590000","695343000","175076000","11266000","226254000","2303304000","432104000","2353497000"
"20224","11140580","장충동","2895026","06","2383879000","390211000","85941000","20897000","5233000","343374000","129744000","22476000","111418000","66827000","1207758000"
"20224","11140570","필동","3033044","07","5122355000","954343000","7959000","135966000","340349000","152900000","122080000","384036000","284073000","53622000","2687027000"
"20224","11140550","명동","3733600","07","95839678000","2925597000","1489034000","3805012000","3371287000","5057860000","25761828000","401579000","11278721000","31927094000","9821666000"
"20224","11140540","회현동","4442451","08","597989802000","26431472000","1127624000","1829203000","3063929000","392778456000","47864000","176043000","151661361000","18352661000","2521189000"
"20224","11140520","소공동","5380521","09","1652368496000","1426085000","64880000","502604000","1565599000","3377009000","114139000","253546000","1630660595000","10151549000","4252490000"
"20224","11110710","숭인2동","2607311","06","1873239000","595708000","191824000","33384000","108267000","3827000","2642000","72463000","133219000","41592000","690313000"
"20224","11110700","숭인1동","2868519","06","700404000","330381000","9238000","8254000","113889000","4923000","18975000","9196000","13074000","49386000","143088000"
"20224","11110690","창신3동","3006052","07","359994000","212263000","3462000","6388000","5966000","400000","5638000","8801000","49092000","7030000","60954000"
"20224","11110680","창신2동","2112817","05","1027428000","317406000","5660000","19305000","172641000","13808000","3759000","19596000","38596000","11822000","424835000"
"20224","11110670","창신1동","2393308","05","2627992000","434732000","211298000","17636000","630865000","8913000","85277000","94115000","326625000","133393000","685138000"
"20224","11110650","혜화동","3333112","07","9992172000","1762626000","238897000","51411000","1778977000","55185000","268647000","594210000","481719000","454112000","4306388000"
"20224","11110640","이화동","3024996","07","7827026000","1052281000","247724000","57168000","2763900000","31710000","82484000","193971000","262101000","161886000","2973801000"
"20224","11110630","종로5?6가동","2531450","06","9145871000","750761000","464562000","209385000","2810172000","19972000","104407000","273180000","1276566000","53235000","3183631000"
"20224","11110615","종로1?2?3?4가동","3245251","07","200220119000","4952560000","2018187000","1052021000","6723700000","4576813000","1349117000","2875476000","120065767000","37045093000","19561385000"
"20224","11110600","가회동","3479766","07","2173144000","544428000","124533000","2517000","17232000","1429000","47690000","55873000","207496000","23192000","1148754000"
"20224","11110580","교남동","4616890","08","2133320000","224093000","41362000","10114000","1031741000","3250000","156246000","22051000","47247000","44932000","552284000"
"20224","11110570","무악동","5136717","09","2178704000","148501000","1552000","539000","1730410000","1893000","75223000","10606000","33426000","22732000","153822000"
"20224","11110560","평창동","4504006","08","2457263000","725017000","67651000","48504000","246546000","130798000","133381000","31076000","130010000","85971000","858309000"
"20224","11110550","부암동","3647449","07","1937660000","292261000","47958000","33873000","129187000","110411000","75520000","2616000","221332000","11306000","1013196000"
"20224","11110540","삼청동","3442534","07","3250333000","592234000","379056000","65576000","74137000","0","5444000","23705000","397486000","216749000","1495946000"
"20224","11110530","사직동","5007768","09","58733699000","1776614000","594618000","34082000","1713466000","1294398000","160294000","426680000","1682141000","44348484000","6702922000"
"20224","11110515","청운효자동","3780222","08","2916286000","895757000","268137000","38869000","130907000","25957000","51331000","76900000","133569000","74861000","1219998000"
"20223","11740700","둔촌2동","3414406","07","4695661000","845851000","39357000","134112000","539514000","1076350000","148722000","50079000","367439000","302385000","1191852000"
"20223","11740690","둔촌1동","3596734","07","19476000","490000","1570000","0","0","0","3240000","0","8128000","2505000","3543000"
"20223","11740685","길동","2840603","06","12636184000","3048238000","167220000","473031000","3561574000","171520000","286123000","732307000","861077000","338838000","2996256000"
"20223","11740660","성내3동","2897346","06","7035114000","1766281000","144648000","126212000","867046000","409867000","354809000","175904000","410710000","223026000","2556611000"
"20223","11740650","성내2동","2824592","06","7497762000","1500237000","723468000","147103000","2054611000","184130000","138213000","210181000","327536000","227008000","1985275000"
"20223","11740640","성내1동","3438376","07","5897325000","1196391000","85706000","118508000","1589190000","586946000","180526000","72346000","369731000","277051000","1420930000"
"20223","11740620","천호3동","3165328","07","4988176000","977388000","178944000","28237000","1400751000","40932000","92111000","306533000","279167000","315903000","1368210000"
"20223","11740610","천호2동","2749741","06","77358793000","1937302000","212198000","274567000","2491381000","442255000","230275000","835121000","67441440000","537237000","2957017000"
"20223","11740600","천호1동","2473111","06","2844499000","679973000","83286000","54235000","463693000","42128000","232276000","59608000","442813000","153039000","633448000"
"20223","11740590","암사3동","4470889","08","1510697000","441284000","29222000","52059000","146343000","15342000","371887000","0","154737000","70046000","229777000"
"20223","11740580","암사2동","3688535","07","3022443000","702633000","23496000","10931000","544416000","106429000","207819000","31932000","338764000","103931000","952092000"
"20223","11740570","암사1동","2852157","06","6080863000","2853199000","133122000","85746000","720507000","407239000","151708000","180886000","174510000","163438000","1210508000"
"20223","11740560","고덕2동","2465499","06","2680510000","929835000","22930000","68812000","597551000","34564000","287682000","21774000","130177000","90733000","496452000"
"20223","11740550","고덕1동","4618641","08","2036752000","1094034000","22470000","17028000","218886000","33650000","176782000","28952000","69670000","60954000","314326000"
"20223","11740540","명일2동","4514278","08","5979778000","870210000","33806000","2793000","1643439000","21857000","1660165000","44139000","347719000","223451000","1132199000"
"20223","11740530","명일1동","3540203","07","6894568000","1884775000","86172000","14012000","1545290000","139336000","684335000","146741000","308257000","259045000","1826605000"
"20223","11740520","상일동","3690212","07","3485965000","1340728000","21673000","96066000","328945000","128064000","231375000","74698000","492453000","63415000","708548000"
"20223","11740515","강일동","3073250","07","3553024000","1408743000","11386000","31616000","446201000","248905000","450155000","8980000","170453000","112798000","663787000"
"20223","11710720","잠실7동","6014516","09","336792000","173531000","8164000","13683000","22786000","684000","23753000","0","61078000","4363000","28750000"
"20223","11710710","잠실6동","5237775","09","27068844000","3328908000","311400000","83065000","5049202000","338511000","143168000","42707000","13776016000","733832000","3262035000"
"20223","11710690","잠실4동","6007987","09","1471099000","370537000","17605000","1345000","445402000","100000","215335000","11254000","56447000","129100000","223974000"
"20223","11710680","잠실3동","5452682","09","8785877000","958865000","366288000","111290000","951038000","0","268776000","230826000","5009600000","411977000","477217000"
"20223","11710670","잠실2동","6352641","09","3321056000","776783000","109805000","4991000","1000908000","4371000","504657000","3738000","220335000","221572000","473896000"
"20223","11710650","잠실본동","3079387","07","18300362000","3356451000","79310000","151904000","4082815000","1814980000","789018000","1195031000","1093605000","528277000","5208971000"
"20223","11710647","위례동","4202887","08","5079777000","1025319000","52628000","10202000","528538000","1265132000","675973000","27676000","237078000","200356000","1056875000"
"20223","11710646","장지동","3263464","07","4141677000","1413140000","24942000","11380000","844483000","446042000","358005000","77772000","221948000","86931000","657034000"
"20223","11710642","문정2동","4425648","08","23409201000","3169562000","4042890000","2106804000","4705236000","1996796000","210590000","426281000","915565000","1282542000","4552935000"
"20223","11710641","문정1동","3568357","07","3607320000","1085019000","144079000","15428000","647231000","97819000","116691000","105610000","464423000","106314000","824706000"
"20223","11710632","가락2동","3910198","08","6304403000","1619726000","40300000","43941000","1240294000","490002000","494032000","131588000","304648000","312777000","1627095000"
"20223","11710631","가락1동","4973588","09","5512794000","3280407000","38824000","187258000","663532000","14030000","145297000","32511000","217060000","359981000","573894000"
"20223","11710620","가락본동","3521561","07","8458450000","1304096000","261898000","122549000","1532715000","359526000","164496000","502757000","838753000","301272000","3070388000"
"20223","11710610","삼전동","2779980","06","7620307000","1948629000","121226000","373702000","1129403000","216824000","738904000","144214000","801578000","512692000","1633135000"
"20223","11710600","석촌동","2927911","06","11053302000","2749119000","170986000","496834000","1742701000","1168332000","526886000","363056000","682921000","480344000","2672123000"
"20223","11710590","송파2동","4370970","08","3396904000","765043000","39017000","285813000","374958000","776845000","359428000","31022000","164778000","97611000","502389000"
"20223","11710580","송파1동","3129216","07","9403083000","1762826000","155838000","178409000","1515941000","144228000","256656000","261876000","644533000","426841000","4055935000"
"20223","11710570","오금동","3510674","07","7342115000","1676992000","51987000","157949000","1386766000","1079656000","849661000","111490000","358286000","112288000","1557040000"
"20223","11710566","오륜동","6095160","09","2807163000","1075826000","81199000","888000","159318000","12863000","194010000","27134000","468383000","89597000","697945000"
"20223","11710562","방이2동","2928271","06","17636610000","2362355000","212800000","172318000","4226913000","723286000","952639000","1370241000","1107326000","461871000","6046861000"
"20223","11710561","방이1동","3970520","08","5862014000","526571000","49334000","3631000","747831000","737513000","1704430000","153253000","169738000","153045000","1616668000"
"20223","11710550","마천2동","2339431","05","3934488000","1554376000","124131000","68288000","898801000","176338000","48173000","97795000","212106000","60927000","693553000"
"20223","11710540","마천1동","2435636","05","1647456000","783904000","21908000","36925000","336140000","40413000","61169000","46560000","30517000","23900000","266020000"
"20223","11710532","거여2동","3033238","07","3166286000","980065000","23603000","30125000","712209000","28325000","121651000","92287000","267186000","133343000","777492000"
"20223","11710531","거여1동","2789100","06","1948567000","626408000","15342000","62275000","252755000","111780000","107920000","133261000","94989000","116987000","426850000"
"20223","11710520","풍납2동","3891704","08","5032826000","1213566000","14109000","14417000","2741768000","82676000","161448000","36187000","272964000","55376000","440315000"
"20223","11710510","풍납1동","3011150","07","1593310000","470254000","18129000","335579000","196326000","19021000","32369000","45415000","89379000","130319000","256519000"
"20223","11680750","수서동","3847379","08","72760471000","970003000","58961000","69847000","1679254000","21100573000","150622000","80096000","47095191000","166995000","1388929000"
"20223","11680740","일원2동","4553185","08","1406396000","584040000","13071000","13502000","147623000","146042000","102154000","7657000","111193000","34152000","246962000"
"20223","11680730","일원1동","3022931","07","2479197000","481355000","22911000","23916000","588013000","226456000","54332000","103679000","149302000","64702000","764531000"
"20223","11680720","일원본동","5444886","09","3521033000","571426000","7103000","20158000","1907486000","3154000","176420000","226000","163671000","79205000","592184000"
"20223","11680700","세곡동","3885403","08","6051516000","1648056000","48703000","97460000","709745000","1083038000","577117000","66718000","331009000","259078000","1230592000"
"20223","11680690","개포4동","3550527","07","3585333000","945159000","91848000","275422000","513952000","185435000","181743000","45369000","249658000","370185000","726562000"
"20223","11680670","개포2동","5195802","09","2177185000","799644000","17890000","4638000","366249000","14887000","189714000","77836000","119063000","89993000","497271000"
"20223","11680660","개포1동","5336373","09","239277000","85401000","12416000","1050000","107902000","0","20317000","0","0","3753000","8438000"
"20223","11680656","도곡2동","6567504","09","49639476000","1863139000","181546000","125175000","598663000","400063000","348881000","168661000","43183318000","420960000","2349070000"
"20223","11680655","도곡1동","5412484","09","36860070000","1041328000","57845000","121392000","10506032000","1279703000","410091000","53317000","21388516000","288065000","1713781000"
"20223","11680650","역삼2동","5367397","09","821150867000","2031338000","142144000","380368000","3475628000","768160000","550333000","266213000","78721652000","730889348000","3925683000"
"20223","11680640","역삼1동","3607265","07","1306037855000","7905082000","3260631000","3394023000","30175597000","721600000","5786555000","3287272000","1081729417000","150106187000","19671491000"
"20223","11680630","대치4동","4101144","08","61601088000","2232343000","255670000","163787000","2467154000","1210251000","6657184000","692961000","2515094000","40325429000","5081215000"
"20223","11680610","대치2동","6017362","09","30667668000","2318781000","8907383000","535116000","4354677000","1025422000","6331691000","252066000","2811268000","747217000","3384047000"
"20223","11680600","대치1동","7421305","10","14471756000","1513485000","39592000","5099000","1880979000","18503000","8885661000","77805000","403964000","443569000","1203099000"
"20223","11680590","삼성2동","5055114","09","17173536000","2472884000","1001543000","862683000","3213118000","484101000","4072338000","377708000","1175255000","947575000","2566331000"
"20223","11680580","삼성1동","5098096","09","45478633000","2016231000","9713987000","859040000","4998207000","363660000","472428000","542357000","16268639000","4297933000","5946151000"
"20223","11680565","청담동","5010204","09","35960089000","2880793000","4265803000","471117000","8438654000","1172090000","412253000","1182943000","4219051000","5537369000","7380016000"
"20223","11680545","압구정동","5808537","09","46791149000","2802505000","2892998000","434802000","12941780000","437520000","2159624000","1125043000","11458151000","2437376000","10101350000"
"20223","11680531","논현2동","3973993","08","23907062000","2148750000","1147514000","546005000","6527033000","1038291000","665359000","1168983000","2635664000","2324838000","5704625000"
"20223","11680521","논현1동","3277066","07","41339360000","2583350000","568584000","888323000","18214349000","280011000","1985816000","1597117000","7869720000","1379343000","5972747000"
"20223","11680510","신사동","5099915","09","44314804000","2428753000","1927332000","177781000","19406889000","436694000","1063225000","1019084000","8732091000","1489253000","7633702000"
"20223","11650660","내곡동","4047063","08","2290398000","573326000","18924000","65748000","273120000","171587000","100959000","17137000","248930000","41076000","779591000"
"20223","11650652","양재2동","3222382","07","10338950000","2370669000","244918000","135147000","2138354000","796713000","247176000","209987000","880280000","128815000","3186891000"
"20223","11650651","양재1동","4173236","08","11442115000","1949328000","214134000","95891000","2532193000","519623000","1070166000","292510000","730890000","993970000","3043410000"
"20223","11650621","방배4동","4557937","08","6142832000","788109000","110758000","156840000","1815892000","123378000","536222000","85741000","697296000","430318000","1398278000"
"20223","11650620","방배3동","4681587","08","3535823000","566043000","47621000","33120000","1801657000","230302000","177782000","7973000","116653000","60864000","493808000"
"20223","11650610","방배2동","3864301","08","77639081000","1182553000","67844000","37205000","537797000","242233000","522313000","407617000","70358375000","264180000","4018964000"
"20223","11650600","방배1동","4069239","08","6599357000","1996502000","74401000","128310000","1252666000","159880000","431866000","142552000","366425000","573776000","1472979000"
"20223","11650590","방배본동","4856162","08","15816045000","1098995000","123761000","135097000","968329000","885457000","394836000","111013000","339372000","10511597000","1247588000"
"20223","11650581","반포4동","5280483","09","29673232000","2694739000","1654403000","157950000","12119336000","1072282000","2366741000","266022000","2012541000","1012508000","6316710000"
"20223","11650580","반포3동","6140775","09","4817175000","468817000","499082000","164375000","764891000","49266000","918614000","44311000","656577000","113666000","1137576000"
"20223","11650570","반포2동","6812331","09","1960210000","677933000","2782000","0","171000000","8516000","308186000","0","83069000","145802000","562922000"
"20223","11650560","반포1동","5338302","09","8720551000","1098852000","38161000","34426000","3384698000","740484000","457818000","154398000","1190498000","300965000","1320251000"
"20223","11650550","반포본동","5583021","09","516901000","41915000","31172000","3641000","23351000","7248000","265382000","1439000","30275000","5944000","106534000"
"20223","11650540","잠원동","5458458","09","9453351000","839951000","77632000","110852000","4188350000","344805000","755760000","553331000","455970000","292729000","1833971000"
"20223","11650531","서초4동","6475383","09","35070585000","1900009000","838660000","110319000","18225658000","577802000","1448057000","2644994000","1639902000","1441398000","6243786000"
"20223","11650530","서초3동","4678950","08","166323510000","2249652000","124143000","11361889000","5139757000","903665000","1486396000","723390000","136605008000","729160000","7000450000"
"20223","11650520","서초2동","5196131","09","180739654000","1653740000","37197000","271313000","5755506000","136547000","1340645000","330700000","1776609000","165620836000","3816561000"
"20223","11650510","서초1동","4769119","08","10076674000","1513826000","312650000","83124000","2319356000","963274000","930066000","246632000","865775000","498742000","2343229000"
"20223","11620775","난곡동","2268676","05","2861111000","1347626000","23409000","25512000","552297000","145384000","88276000","32103000","100629000","95694000","450181000"
"20223","11620765","미성동","2676537","06","4004311000","1133857000","188970000","63928000","595043000","438261000","160716000","197669000","213446000","170330000","842091000"
"20223","11620745","삼성동","2593695","06","1888481000","1307616000","39771000","13472000","121518000","6768000","20554000","11284000","99925000","43106000","224467000"
"20223","11620735","대학동","2622408","06","7061071000","3005977000","33508000","11066000","805003000","8080000","216207000","256882000","414084000","199942000","2110322000"
"20223","11620725","조원동","2523192","06","5299345000","962531000","57192000","176643000","844437000","82680000","53473000","451657000","361503000","515241000","1793988000"
"20223","11620715","난향동","3262195","07","816769000","469039000","6847000","25000","41149000","2898000","74172000","15004000","41688000","19361000","146586000"
"20223","11620695","신림동","2434279","05","9436673000","1940424000","205295000","172541000","1693886000","87169000","85444000","976414000","933970000","583145000","2758385000"
"20223","11620685","신사동","2430662","05","3596992000","1504373000","64237000","97498000","530315000","71633000","67178000","230038000","137634000","133684000","760402000"
"20223","11620665","서림동","2530625","06","2398868000","850311000","34116000","16255000","66342000","352485000","255501000","23068000","231277000","19994000","549519000"
"20223","11620655","신원동","2403237","05","1921879000","934794000","23678000","24676000","113034000","38644000","10229000","64947000","142658000","41606000","527613000"
"20223","11620645","서원동","2412001","05","12268223000","1710841000","1003308000","145707000","2529447000","64634000","248317000","1268008000","920718000","535832000","3841411000"
"20223","11620630","남현동","3234026","07","5604112000","1803723000","28600000","20115000","585930000","263757000","106659000","367280000","461710000","169768000","1796570000"
"20223","11620625","인헌동","2783693","06","4329326000","1234497000","74579000","9297000","552742000","832929000","60561000","105956000","276949000","122158000","1059658000"
"20223","11620615","중앙동","2633493","06","5677250000","1911519000","61144000","127084000","1117005000","36211000","444929000","191336000","312744000","214393000","1260885000"
"20223","11620605","은천동","3063077","07","5920841000","2189833000","83391000","565508000","440203000","432354000","219199000","92848000","237538000","176593000","1483374000"
"20223","11620595","청룡동","2768161","06","9198009000","2407552000","525776000","369678000","1734930000","24673000","418774000","289815000","870357000","641141000","1915313000"
"20223","11620585","낙성대동","3225725","07","9083966000","1039850000","67495000","66370000","1384680000","290273000","54482000","654843000","369302000","403637000","4753034000"
"20223","11620575","행운동","2889475","06","6220860000","2247122000","206939000","72082000","1214378000","34515000","220941000","225109000","327883000","268261000","1403630000"
"20223","11620565","성현동","3455108","07","1277764000","464952000","18524000","6704000","135833000","62210000","218120000","20599000","115846000","43011000","191965000"
"20223","11620545","청림동","3682775","07","1414583000","927300000","3596000","2008000","33959000","295000","129506000","29955000","102449000","25068000","160447000"
"20223","11620525","보라매동","2529995","06","14305875000","1088610000","32220000","87587000","424559000","220705000","11083320000","92726000","220668000","111832000","943648000"
"20223","11590680","신대방2동","3340157","07","106880455000","1572142000","20936000","840050000","4213418000","97087978000","153238000","84431000","316994000","781444000","1809824000"
"20223","11590670","신대방1동","3845094","08","3021822000","970609000","39537000","1548000","387787000","285084000","132257000","79998000","403699000","127309000","593994000"
"20223","11590660","대방동","3524765","07","7900507000","1730990000","85301000","52504000","756045000","580022000","673463000","188182000","2150068000","318081000","1365851000"
"20223","11590651","사당5동","3047661","07","748156000","284318000","13047000","12827000","23147000","6225000","72445000","20368000","18292000","16737000","280750000"
"20223","11590650","사당4동","2844168","06","2164829000","1225171000","26339000","21997000","193588000","11806000","80145000","19099000","87401000","135743000","363540000"
"20223","11590640","사당3동","3890035","08","2930042000","1237601000","29715000","22761000","285415000","17093000","252495000","38380000","146796000","71866000","827920000"
"20223","11590630","사당2동","3884988","08","7935007000","2234976000","130023000","34211000","1173332000","368426000","213413000","687291000","498041000","203872000","2391422000"
"20223","11590620","사당1동","2855173","06","8528149000","1251441000","214675000","92609000","1566170000","513132000","177078000","357803000","535863000","450376000","3369002000"
"20223","11590605","흑석동","4224946","08","9802321000","1708013000","56399000","33919000","4655007000","414849000","224527000","175759000","363018000","177886000","1992944000"
"20223","11590560","상도4동","2563258","06","2051619000","847663000","36110000","22850000","188718000","9949000","116964000","49632000","135730000","47610000","596393000"
"20223","11590550","상도3동","2575897","06","4304829000","2275721000","114806000","31903000","355919000","194111000","70922000","87368000","125163000","152672000","896244000"
"20223","11590540","상도2동","3826699","08","4399333000","1413888000","39612000","131255000","843802000","70964000","349165000","118858000","206834000","236168000","988787000"
"20223","11590530","상도1동","3875896","08","7207137000","2228736000","54252000","75258000","852668000","775676000","345909000","286261000","424861000","374693000","1788823000"
"20223","11590520","노량진2동","2420761","05","4641581000","2145305000","21980000","52189000","215142000","7141000","361426000","124185000","487518000","112048000","1114647000"
"20223","11590510","노량진1동","3583099","07","7141353000","2105435000","50404000","61531000","477729000","37560000","1157062000","392922000","455523000","303318000","2099869000"
"20223","11560720","대림3동","2907933","06","8122539000","1179355000","36369000","116768000","1838981000","2292480000","110855000","352649000","344796000","132727000","1717559000"
"20223","11560710","대림2동","2686240","06","4367738000","1342841000","167580000","13421000","362077000","7852000","26904000","245131000","216936000","256910000","1728086000"
"20223","11560700","대림1동","2582442","06","4506113000","1919338000","36938000","119593000","1538173000","15740000","49180000","51870000","130995000","47467000","596819000"
"20223","11560690","신길7동","3616070","07","2202695000","849328000","5689000","32707000","248169000","267757000","159928000","19570000","95660000","99851000","424036000"
"20223","11560680","신길6동","2954616","06","4742566000","1330181000","42985000","27670000","1021939000","568132000","252238000","113073000","192007000","119202000","1075139000"
"20223","11560670","신길5동","2656511","06","2007791000","232726000","47230000","101028000","65608000","896489000","73375000","30135000","36152000","60068000","464980000"
"20223","11560660","신길4동","2717791","06","1053706000","500266000","4888000","9914000","203804000","3273000","65217000","17979000","21566000","62923000","163876000"
"20223","11560650","신길3동","3085442","07","3392972000","1093831000","69864000","168842000","640105000","429971000","134883000","63860000","106741000","70770000","614105000"
"20223","11560630","신길1동","2780044","06","4083701000","975185000","48996000","9638000","1052292000","782960000","77324000","70030000","230850000","83359000","753067000"
"20223","11560620","양평2동","3672088","07","6585666000","1848828000","62846000","198838000","540324000","1201027000","164093000","166031000","521508000","171457000","1710714000"
"20223","11560610","양평1동","3508250","07","4275472000","827276000","21210000","43662000","622005000","1084888000","108713000","24464000","250323000","163840000","1129091000"
"20223","11560605","문래동","4019445","08","11397830000","1879774000","43951000","302047000","1195618000","651781000","388396000","414233000","2037858000","599129000","3885043000"
"20223","11560585","도림동","3031484","07","2572058000","1263601000","8798000","57310000","108376000","133457000","108708000","49890000","143867000","85893000","612158000"
"20223","11560560","당산2동","4130932","08","9557735000","1979757000","93522000","33246000","1479989000","87835000","384708000","414569000","528959000","1713693000","2841457000"
"20223","11560550","당산1동","3536432","07","5974289000","1395793000","37663000","66479000","639522000","401576000","134970000","296591000","508051000","360366000","2133278000"
"20223","11560540","여의동","5590853","09","124375876000","5159051000","706154000","753230000","4475138000","39720121000","697938000","963059000","24670678000","33101088000","14129419000"
"20223","11560535","영등포동","3570107","07","31325420000","5001642000","2674395000","853905000","4281302000","563092000","375946000","1621018000","6329180000","1011825000","8613115000"
"20223","11560515","영등포본동","3286751","07","3500394000","1169116000","59373000","31279000","398828000","368001000","114535000","88017000","221664000","140295000","909286000"
"20223","11545710","시흥5동","2375052","05","1792061000","763848000","8532000","35363000","168756000","18067000","54426000","83788000","115933000","80645000","462703000"
"20223","11545700","시흥4동","2405620","05","1124215000","557110000","14398000","13297000","206405000","21627000","48957000","40656000","51198000","29207000","141360000"
"20223","11545690","시흥3동","2516251","06","1996100000","432582000","4178000","89228000","51164000","1050866000","18945000","49552000","28323000","20652000","250610000"
"20223","11545680","시흥2동","3181421","07","748914000","433632000","25550000","3428000","40155000","0","107798000","7521000","23946000","35393000","71491000"
"20223","11545670","시흥1동","2757307","06","9994593000","3739897000","86170000","159572000","1387299000","736670000","278998000","451742000","501438000","278501000","2374306000"
"20223","11545640","독산4동","2255044","05","2292722000","424897000","17726000","82852000","310790000","254289000","49084000","228074000","144911000","89620000","690479000"
"20223","11545630","독산3동","2386851","05","4675315000","1813497000","99302000","90547000","610062000","378548000","130459000","217574000","248883000","129001000","957442000"
"20223","11545620","독산2동","2251577","05","2796837000","1037397000","29314000","41665000","195849000","491596000","74000000","93631000","230554000","47004000","555827000"
"20223","11545610","독산1동","3000453","07","10029088000","3242094000","85656000","302072000","2018112000","989792000","331687000","274334000","626447000","373941000","1784953000"
"20223","11545510","가산동","2567594","06","34192545000","4459632000","13204745000","544808000","3467190000","680110000","326637000","584883000","3969612000","963735000","5991193000"
"20223","11530800","항동","3007261","07","1301597000","386582000","4939000","1495000","115627000","344965000","159733000","0","25752000","24974000","237530000"
"20223","11530790","수궁동","2682295","06","2565337000","718660000","25726000","16559000","148258000","608562000","479303000","63416000","82943000","25881000","396029000"
"20223","11530780","오류2동","2781178","06","3912469000","1877992000","25233000","31170000","330509000","115348000","317358000","92035000","214820000","145662000","762342000"
"20223","11530770","오류1동","2574851","06","3844524000","1210420000","61962000","13737000","654964000","530095000","74894000","228949000","199302000","61299000","808902000"
"20223","11530760","개봉3동","2512790","06","3062270000","1621391000","67197000","70427000","217671000","272031000","73974000","69015000","100761000","60098000","509705000"
"20223","11530750","개봉2동","3068971","07","3272861000","1095567000","42033000","65484000","647361000","16709000","229923000","136571000","121995000","148714000","768504000"
"20223","11530740","개봉1동","2805757","06","4248807000","1616329000","53697000","165869000","566152000","327244000","116135000","105510000","177357000","234962000","885552000"
"20223","11530730","고척2동","2882639","06","3045049000","1203213000","25618000","62601000","631660000","97554000","143965000","93024000","142466000","55886000","589062000"
"20223","11530720","고척1동","2972418","06","5983997000","1819598000","23297000","116344000","1058885000","108613000","223613000","181023000","966429000","89363000","1396832000"
"20223","11530595","가리봉동","2336331","05","1163415000","327237000","11974000","20661000","157258000","28752000","8708000","112580000","74692000","27625000","393928000"
"20223","11530560","구로5동","3213284","07","15058250000","6458472000","133494000","779717000","2348771000","71166000","167854000","501554000","1092596000","573207000","2931419000"
"20223","11530550","구로4동","2617060","06","5474016000","2003403000","245215000","107598000","695004000","108682000","129810000","262530000","417348000","93111000","1411315000"
"20223","11530540","구로3동","2888444","06","1220239237000","2433397000","530268000","216441000","3706991000","608455000","784970000","973311000","1204917549000","568118000","5499737000"
"20223","11530530","구로2동","2453690","06","12490780000","1291237000","73643000","583464000","7951169000","449217000","41419000","185000000","375319000","64479000","1475833000"
"20223","11530520","구로1동","3368067","07","1743333000","775946000","11318000","4665000","197441000","43504000","131497000","35925000","97340000","102328000","343369000"
"20223","11530510","신도림동","4380318","08","10489828000","1217066000","53884000","24587000","1097139000","67032000","571753000","236482000","4765891000","376734000","2079260000"
"20223","11500641","방화3동","3044446","07","1803535000","874022000","1883000","4228000","182448000","20532000","35902000","43620000","182978000","84943000","372979000"
"20223","11500640","방화2동","2708397","06","8975896000","1382637000","4053797000","81176000","805045000","968446000","28490000","156004000","314687000","270715000","914899000"
"20223","11500630","방화1동","3407916","07","6494162000","2008600000","62802000","50192000","938728000","204405000","673518000","131885000","495302000","276904000","1651826000"
"20223","11500620","공항동","2896818","06","20591862000","1967155000","119534000","273932000","1249197000","10009998000","160844000","199579000","4511391000","105611000","1994621000"
"20223","11500615","우장산동","4135674","08","7684302000","3217855000","196153000","79569000","1402055000","194121000","791126000","104817000","391813000","274462000","1032331000"
"20223","11500611","발산1동","3192517","07","19288376000","4192231000","111225000","179720000","7611420000","942329000","1437936000","44877000","1130843000","746190000","2891605000"
"20223","11500605","가양3동","3047051","07","628933000","249270000","5643000","52633000","54239000","50578000","25605000","2129000","49594000","38291000","100951000"
"20223","11500604","가양2동","3065320","07","3373847000","1883582000","30254000","228000","518802000","292555000","23277000","18640000","235166000","111780000","259563000"
